id,gender,car_owner,propert_owner,children,income,type_income,education,marital_status,housing_type,age,days_employed,mobile_phone,work_phone,phone,email_id,type_occupation,family_members
5088279,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,55,19,1,1,1,0,Sales staff,2
5079141,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,37,8,1,1,0,0,Sales staff,3
5058286,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,40,9,1,1,1,1,Unknown,2
5010218,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48,22,1,0,0,0,Medicine staff,3
5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,57,8,1,0,1,0,Laborers,3
5061253,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25,4,1,0,0,0,Unknown,2
5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,47,1,1,1,0,0,Managers,4
5094884,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,28,3,1,0,0,0,Managers,1
5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,49,10,1,1,0,0,Security staff,2
5033966,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41,8,1,0,0,0,Sales staff,2
5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49,4,1,0,0,0,Drivers,2
5023475,F,Y,Y,0,315000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57,1000,1,0,0,0,Unknown,1
5035866,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48,3,1,0,0,0,Cooking staff,2
5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,59,1,1,0,0,0,Security staff,2
5028990,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,42,6,1,0,0,0,Sales staff,3
5126503,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,1000,1,0,1,0,Unknown,2
5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39,0,1,0,0,0,Sales staff,3
5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,38,5,1,0,1,0,Unknown,2
5087852,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,53,32,1,0,1,0,Medicine staff,2
5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,46,9,1,0,0,1,Core staff,3
5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,43,15,1,0,1,0,Managers,4
5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,41,9,1,0,0,0,Laborers,1
5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,46,1,1,0,1,1,Laborers,3
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37,8,1,0,0,0,Sales staff,3
5091101,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,67,1000,1,0,0,0,Unknown,2
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,27,1,1,0,0,0,Managers,3
5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,28,0,1,1,1,0,Drivers,1
5018471,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,55,22,1,0,1,0,Unknown,3
5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,39,19,1,0,0,0,Medicine staff,4
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,33,5,1,1,1,0,Laborers,3
5038619,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66,1000,1,0,0,0,Unknown,2
5048448,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,42,1000,1,0,0,0,Unknown,2
5053293,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,55,1000,1,0,0,0,Unknown,2
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,34,0,1,1,0,0,Laborers,4
5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,62,6,1,1,1,0,High skill tech staff,2
5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,47,4,1,1,1,0,Unknown,2
5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,44,3,1,0,0,0,Drivers,3
5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63,1000,1,0,0,0,Unknown,1
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,47,1000,1,0,1,0,Unknown,1
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,33,2,1,0,0,0,Core staff,1
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,34,3,1,0,0,0,Drivers,3
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,52,1,1,0,0,0,Unknown,1
5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28,6,1,0,0,0,Laborers,2
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,38,20,1,1,1,0,Managers,2
5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,37,4,1,0,0,0,Laborers,1
5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,28,2,1,0,0,0,Unknown,2
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,1000,1,0,0,0,Unknown,2
5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41,9,1,0,0,0,Unknown,1
5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27,5,1,0,0,0,Sales staff,2
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,1,1,0,0,High skill tech staff,2
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,44,5,1,0,1,0,Laborers,1
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,30,4,1,0,0,0,Private service staff,2
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48,0,1,0,0,0,Drivers,2
5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,33,0,1,0,0,1,Drivers,4
5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,51,1000,1,0,1,0,Unknown,3
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,64,1,1,0,0,0,Unknown,2
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,37,5,1,0,0,0,Laborers,2
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,43,6,1,1,0,0,Drivers,4
5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,49,10,1,1,1,0,Unknown,3
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,31,4,1,0,1,1,Cooking staff,3
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,51,8,1,0,0,0,High skill tech staff,2
5088205,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,59,1000,1,0,1,0,Unknown,1
5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,37,9,1,1,1,0,High skill tech staff,5
5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,33,0,1,0,0,0,Core staff,1
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,54,1,1,0,0,0,Managers,2
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,3,1,0,0,0,Laborers,4
5029400,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52,1000,1,0,0,0,Unknown,2
5009207,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,57,23,1,1,1,0,Accountants,2
5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,48,5,1,0,0,1,Core staff,1
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,24,3,1,0,0,0,Managers,1
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,39,9,1,0,0,0,Laborers,5
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,28,8,1,0,0,0,Core staff,2
5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51,29,1,0,0,0,Laborers,2
5062296,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,55,1000,1,0,0,0,Unknown,1
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,37,17,1,0,0,0,Core staff,3
5069296,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,1000,1,0,0,0,Unknown,2
5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,53,11,1,0,0,0,Low-skill Laborers,2
5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,38,4,1,0,1,0,Drivers,1
5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,31,0,1,1,0,0,Managers,4
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,56,18,1,0,0,0,High skill tech staff,2
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48,4,1,0,0,0,Core staff,1
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,41,8,1,1,1,0,Laborers,2
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40,10,1,0,0,0,Unknown,4
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,55,4,1,0,1,0,Managers,2
5035546,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,1000,1,0,0,0,Unknown,1
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,27,4,1,0,1,0,Drivers,2
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,30,12,1,1,0,0,Cleaning staff,4
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,43,2,1,1,1,0,Sales staff,3
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,47,6,1,0,0,0,Laborers,2
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,29,9,1,0,1,0,Secretaries,3
5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,1000,1,0,0,0,Unknown,2
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,6,1,1,0,0,Laborers,2
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36,2,1,1,1,0,Core staff,2
5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,57,6,1,0,0,0,Unknown,2
5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,49,31,1,0,0,0,Cooking staff,2
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,22,2,1,1,1,0,Laborers,2
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,38,16,1,0,0,0,Core staff,4
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58,1,1,0,0,0,Laborers,2
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,33,1,1,0,0,1,Laborers,1
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,41,6,1,0,0,0,Sales staff,2
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,47,10,1,0,0,1,Medicine staff,2
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,36,5,1,0,0,0,Core staff,2
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,59,2,1,1,0,1,Managers,2
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52,9,1,0,0,0,Managers,2
5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52,6,1,0,1,0,Unknown,1
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,41,20,1,1,1,0,Unknown,4
5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,23,2,1,0,0,1,Drivers,3
5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61,1000,1,0,0,0,Unknown,1
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,47,3,1,1,1,0,Sales staff,3
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50,7,1,0,0,0,Drivers,2
5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42,1,1,0,0,0,Sales staff,2
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,28,7,1,0,0,0,Unknown,2
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31,3,1,0,0,0,Private service staff,2
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,33,10,1,0,0,0,Accountants,2
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37,6,1,0,1,0,Sales staff,3
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37,14,1,1,1,0,Drivers,3
5044669,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,42,1000,1,0,0,0,Unknown,2
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,38,10,1,1,1,0,Laborers,1
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,31,13,1,0,0,0,Managers,3
5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,57,31,1,0,1,0,Unknown,2
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,48,15,1,0,1,0,Laborers,2
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40,1,1,0,0,0,Laborers,4
5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,1000,1,0,0,0,Unknown,2
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,41,4,1,0,0,1,Unknown,3
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45,3,1,0,0,1,Sales staff,2
5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,27,0,1,1,0,0,Unknown,3
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,40,4,1,0,1,0,Sales staff,3
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,15,1,0,0,0,Managers,2
5052952,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,1000,1,0,1,0,Unknown,1
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,44,4,1,0,0,0,Drivers,3
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,49,8,1,0,0,0,Unknown,1
5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,45,23,1,1,1,0,Core staff,1
5036936,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61,1000,1,0,0,0,Unknown,1
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,25,0,1,0,0,1,Laborers,2
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,36,1,1,0,0,0,Sales staff,2
5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,62,1000,1,0,1,0,Unknown,2
5061139,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,1000,1,0,0,0,Unknown,2
5010435,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,1000,1,0,0,0,Unknown,2
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67,1000,1,0,0,0,Unknown,2
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,43,3,1,0,1,0,High skill tech staff,1
5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,25,0,1,0,0,0,Core staff,1
5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,32,2,1,0,0,1,Unknown,1
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,63,14,1,0,0,0,Medicine staff,1
5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,26,0,1,0,0,0,Unknown,2
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,29,4,1,0,0,0,High skill tech staff,4
5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,33,8,1,1,0,0,Unknown,2
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,52,5,1,0,0,0,Sales staff,1
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,3,1,0,1,0,Laborers,2
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51,4,1,1,1,0,Laborers,3
5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,1000,1,0,0,0,Unknown,2
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,43,15,1,1,1,0,Core staff,1
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45,1,1,1,0,0,Low-skill Laborers,2
5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,61,35,1,1,1,0,Managers,2
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,41,0,1,1,1,0,Medicine staff,2
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,44,1,1,0,1,0,High skill tech staff,2
5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,39,14,1,0,0,0,Cooking staff,1
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,37,19,1,0,0,0,Laborers,2
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,30,1,1,1,1,0,Managers,3
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52,18,1,1,1,0,Cleaning staff,2
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,34,6,1,0,1,0,Core staff,3
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,24,3,1,0,0,0,Managers,1
5037088,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,1000,1,0,0,0,Unknown,2
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,36,14,1,0,0,0,Laborers,2
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,43,9,1,0,0,0,High skill tech staff,1
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50,6,1,0,0,0,Accountants,1
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,24,0,1,0,0,0,Unknown,2
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53,17,1,0,0,0,High skill tech staff,2
5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,46,11,1,0,0,0,Laborers,1
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51,18,1,1,0,0,Laborers,2
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,25,2,1,0,0,0,Core staff,2
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,28,5,1,1,1,0,Laborers,2
5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,42,2,1,0,0,0,Sales staff,2
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25,4,1,0,0,0,Unknown,2
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,16,1,0,1,0,Laborers,3
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,27,4,1,1,0,0,Unknown,1
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,0,1,0,0,1,Managers,1
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,50,19,1,0,0,0,Core staff,1
5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,1000,1,0,0,0,Unknown,2
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,31,1,1,0,1,0,Unknown,3
5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,33,3,1,0,0,0,Managers,4
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,41,1,1,0,0,0,Unknown,3
5010874,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,1000,1,0,1,0,Unknown,2
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40,8,1,0,0,0,Laborers,2
5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,46,0,1,1,0,0,Unknown,2
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37,2,1,1,1,0,Core staff,3
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,49,9,1,0,0,0,Security staff,3
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,27,1,1,0,1,1,Core staff,2
5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,1000,1,0,0,0,Unknown,2
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,44,10,1,0,0,1,Sales staff,3
5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55,14,1,0,0,0,Laborers,3
5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,55,1000,1,0,1,0,Unknown,2
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,56,35,1,1,0,0,Core staff,1
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42,1000,1,0,0,0,Unknown,3
5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,46,15,1,0,1,0,Unknown,2
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,43,18,1,1,1,0,Unknown,2
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37,15,1,0,0,0,Core staff,2
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,54,0,1,0,0,0,Medicine staff,2
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,40,0,1,0,0,0,Drivers,4
5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,1000,1,0,0,0,Unknown,2
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43,24,1,0,0,0,Private service staff,3
5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61,1000,1,0,1,0,Unknown,1
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,44,2,1,0,0,1,Core staff,3
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,54,21,1,0,0,0,Secretaries,2
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49,14,1,0,0,0,Cleaning staff,2
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48,1,1,0,0,0,Core staff,2
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,33,8,1,0,0,0,Laborers,2
5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,1000,1,0,0,0,Unknown,2
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,28,4,1,1,1,0,Managers,2
5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48,22,1,0,0,0,Medicine staff,3
5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,18,1,0,0,0,High skill tech staff,4
5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65,1000,1,0,0,0,Unknown,2
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,43,7,1,0,0,0,Managers,4
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,24,1,1,0,0,0,Managers,3
5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36,2,1,1,1,0,Core staff,2
5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,38,5,1,0,1,0,Unknown,2
5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,42,1,1,0,0,1,Core staff,2
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45,15,1,1,0,0,Managers,2
5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,39,5,1,0,1,1,Unknown,2
5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,27,4,1,1,1,0,Sales staff,4
5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58,1000,1,0,1,0,Unknown,1
5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50,7,1,0,0,0,Drivers,2
5023147,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57,1000,1,0,0,0,Unknown,1
5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,27,5,1,0,1,0,Unknown,2
5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,51,4,1,0,0,0,Unknown,1
5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59,1000,1,0,0,0,Unknown,2
5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57,4,1,0,0,0,Medicine staff,2
5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,46,19,1,0,0,0,Core staff,2
5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,32,1,1,0,0,1,Accountants,3
5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,39,12,1,1,1,0,Laborers,2
5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,54,3,1,0,0,0,Unknown,2
